"2.0,0.0,1.0,0,0.49,0.51"
"6.0,0.0,0.0,1,0.65,0.35"
"20.0,0.0,1.0,0,0.5,0.5"
"35.0,0.0,0.0,1,0.65,0.35"
"38.0,0.0,1.0,0,0.5,0.5"
"42.0,0.0,1.0,0,0.38,0.62"
"45.0,0.0,1.0,0,0.49,0.51"
"46.0,0.0,1.0,0,0.5,0.5"
"67.0,0.0,1.0,0,0.38,0.62"
"71.0,0.0,1.0,0,0.38,0.62"
"72.0,0.0,1.0,0,0.49,0.51"
"73.0,0.0,1.0,0,0.38,0.62"
"95.0,0.0,1.0,0,0.5,0.5"
"104.0,0.0,1.0,0,0.5,0.5"
"119.0,0.0,0.0,1,0.57,0.43"
"125.0,0.0,1.0,0,0.5,0.5"
"165.0,0.0,1.0,0,0.5,0.5"
"179.0,0.0,0.0,1,0.65,0.35"
"192.0,0.0,0.0,1,0.65,0.35"
"203.0,0.0,0.0,1,0.56,0.44"
"228.0,0.0,0.0,1,0.57,0.43"
"238.0,0.0,1.0,0,0.38,0.62"
"253.0,0.0,1.0,0,0.49,0.51"
"260.0,0.0,0.0,1,0.57,0.43"
"272.0,0.0,0.0,1,0.6,0.4"
"275.0,0.0,1.0,0,0.49,0.51"
"281.0,0.0,1.0,0,0.5,0.5"
"282.0,0.0,1.0,0,0.38,0.62"
"296.0,0.0,1.0,0,0.38,0.62"
"310.0,0.0,0.0,1,0.65,0.35"
"312.0,0.0,0.0,1,0.65,0.35"
"322.0,0.0,0.0,1,0.56,0.44"
"323.0,1.0,1.0,1,0.38,0.62"
"329.0,0.0,1.0,0,0.38,0.62"
"330.0,0.0,0.0,1,0.65,0.35"
"337.0,0.0,1.0,0,0.5,0.5"
"340.0,0.0,0.0,1,0.57,0.43"
"361.0,0.0,1.0,0,0.49,0.51"
"362.0,0.0,1.0,0,0.49,0.51"
"374.0,0.0,0.0,1,0.57,0.43"
"390.0,1.0,0.0,0,0.56,0.44"
"413.0,0.0,1.0,0,0.38,0.62"
"416.0,0.0,0.0,1,0.57,0.43"
"423.0,0.0,1.0,0,0.38,0.62"
"426.0,0.0,1.0,0,0.49,0.51"
"435.0,0.0,0.0,1,0.65,0.35"
"445.0,0.0,1.0,0,0.49,0.51"
"449.0,0.0,1.0,0,0.5,0.5"
"477.0,0.0,1.0,0,0.49,0.51"
"478.0,0.0,1.0,0,0.38,0.62"
"508.0,0.0,1.0,0,0.38,0.62"
"520.0,0.0,0.0,1,0.57,0.43"
"521.0,0.0,1.0,0,0.38,0.62"
"527.0,0.0,1.0,0,0.49,0.51"
"542.0,0.0,1.0,0,0.38,0.62"
"547.0,0.0,0.0,1,0.6,0.4"
"561.0,0.0,1.0,0,0.49,0.51"
"578.0,0.0,0.0,1,0.65,0.35"
"582.0,0.0,0.0,1,0.57,0.43"
"594.0,0.0,1.0,0,0.5,0.5"
"596.0,0.0,1.0,0,0.49,0.51"
"602.0,0.0,0.0,1,0.65,0.35"
"635.0,0.0,1.0,0,0.38,0.62"
"656.0,0.0,1.0,0,0.38,0.62"
"660.0,0.0,1.0,0,0.49,0.51"
"671.0,0.0,0.0,1,0.57,0.43"
"677.0,0.0,1.0,0,0.49,0.51"
"678.0,0.0,1.0,0,0.49,0.51"
"699.0,0.0,0.0,1,0.65,0.35"
"701.0,0.0,0.0,1,0.65,0.35"
"703.0,0.0,1.0,0,0.38,0.62"
"709.0,0.0,1.0,0,0.38,0.62"
"722.0,0.0,0.0,1,0.6,0.4"
"728.0,0.0,1.0,0,0.38,0.62"
"730.0,0.0,0.0,1,0.6,0.4"
"759.0,0.0,1.0,0,0.49,0.51"
"768.0,0.0,1.0,0,0.49,0.51"
"778.0,1.0,0.0,0,0.6,0.4"
"785.0,1.0,1.0,1,0.38,0.62"
"800.0,0.0,1.0,0,0.5,0.5"
"805.0,0.0,0.0,1,0.57,0.43"
