"31.0,0.0,0.0,1,0.63,0.37"
"36.0,0.0,0.0,1,0.5,0.5"
"40.0,0.0,0.0,1,0.5,0.5"
"52.0,0.0,1.0,0,0.47,0.53"
"64.0,0.0,1.0,0,0.5,0.5"
"70.0,0.0,0.0,1,0.64,0.36"
"90.0,0.0,0.0,1,0.64,0.36"
"93.0,0.0,1.0,0,0.47,0.53"
"105.0,0.0,0.0,1,0.57,0.43"
"109.0,0.0,1.0,0,0.5,0.5"
"131.0,0.0,0.0,1,0.64,0.36"
"139.0,0.0,1.0,0,0.37,0.63"
"141.0,0.0,1.0,0,0.37,0.63"
"162.0,0.0,0.0,1,0.5,0.5"
"181.0,0.0,1.0,0,0.5,0.5"
"185.0,0.0,0.0,1,0.5,0.5"
"190.0,0.0,0.0,1,0.5,0.5"
"200.0,0.0,1.0,0,0.47,0.53"
"209.0,0.0,1.0,0,0.5,0.5"
"216.0,1.0,0.0,0,0.5,0.5"
"226.0,0.0,1.0,0,0.47,0.53"
"229.0,0.0,1.0,0,0.37,0.63"
"239.0,0.0,0.0,1,0.64,0.36"
"241.0,0.0,1.0,0,0.37,0.63"
"245.0,0.0,1.0,0,0.47,0.53"
"263.0,0.0,1.0,0,0.37,0.63"
"277.0,0.0,0.0,1,0.57,0.43"
"287.0,0.0,0.0,1,0.57,0.43"
"293.0,0.0,0.0,1,0.5,0.5"
"314.0,0.0,1.0,0,0.5,0.5"
"319.0,0.0,0.0,1,0.64,0.36"
"343.0,0.0,1.0,0,0.37,0.63"
"351.0,0.0,0.0,1,0.64,0.36"
"352.0,0.0,0.0,1,0.64,0.36"
"370.0,0.0,0.0,1,0.64,0.36"
"387.0,0.0,0.0,1,0.64,0.36"
"401.0,0.0,0.0,1,0.57,0.43"
"409.0,0.0,1.0,0,0.37,0.63"
"411.0,0.0,0.0,1,0.57,0.43"
"412.0,0.0,1.0,0,0.47,0.53"
"434.0,0.0,1.0,0,0.5,0.5"
"436.0,0.0,0.0,1,0.57,0.43"
"450.0,0.0,1.0,0,0.37,0.63"
"493.0,0.0,0.0,1,0.64,0.36"
"496.0,0.0,0.0,1,0.5,0.5"
"498.0,0.0,1.0,0,0.47,0.53"
"502.0,0.0,0.0,1,0.5,0.5"
"505.0,0.0,1.0,0,0.5,0.5"
"513.0,0.0,1.0,0,0.5,0.5"
"517.0,0.0,0.0,1,0.5,0.5"
"533.0,0.0,0.0,1,0.57,0.43"
"562.0,0.0,0.0,1,0.64,0.36"
"575.0,0.0,0.0,1,0.5,0.5"
"587.0,0.0,0.0,1,0.57,0.43"
"601.0,0.0,1.0,0,0.5,0.5"
"607.0,0.0,0.0,1,0.64,0.36"
"619.0,0.0,0.0,1,0.64,0.36"
"620.0,0.0,0.0,1,0.5,0.5"
"628.0,0.0,0.0,1,0.64,0.36"
"632.0,0.0,0.0,1,0.62,0.38"
"636.0,0.0,1.0,0,0.5,0.5"
"639.0,0.0,1.0,0,0.37,0.63"
"649.0,0.0,0.0,1,0.64,0.36"
"654.0,0.0,1.0,0,0.5,0.5"
"661.0,0.0,1.0,0,0.5,0.5"
"666.0,1.0,0.0,0,0.64,0.36"
"682.0,0.0,0.0,1,0.64,0.36"
"689.0,0.0,0.0,1,0.57,0.43"
"690.0,0.0,0.0,1,0.64,0.36"
"696.0,0.0,0.0,1,0.5,0.5"
"706.0,0.0,0.0,1,0.5,0.5"
"727.0,0.0,0.0,1,0.5,0.5"
"755.0,1.0,0.0,0,0.5,0.5"
"758.0,0.0,0.0,1,0.64,0.36"
"760.0,0.0,1.0,0,0.5,0.5"
"762.0,0.0,1.0,0,0.37,0.63"
"766.0,0.0,1.0,0,0.47,0.53"
"772.0,0.0,0.0,1,0.5,0.5"
